"","X","pid","date","condition","ts","uid","internal","external","feedname","feedname_general","ft","ftah","avgAttentionScore","fthrs","ftmin","ftahhrs","ftahmin","scrolledIntoOld"
"135",135,"p04","05/01",3,1.6199e+15,"dad92316e8a7f99e68581ed055e0e4dc","1",1,"1386823354670276610","list",5,NA,3,0.00138888888888889,0.0833333333333333,NA,NA,"no"
"136",136,"p04","05/01",3,1619882099768008,"dad92316e8a7f99e68581ed055e0e4dc","1",1,"1386826810189619246","list",0,NA,3,0,0,NA,NA,"no"
"137",137,"p04","05/01",3,1619875587278013,"dad92316e8a7f99e68581ed055e0e4dc","1",1,"1386822178155470849","list",16,NA,3,0.00444444444444444,0.266666666666667,NA,NA,"no"
"138",138,"p04","05/01",3,1619910327054001,"dad92316e8a7f99e68581ed055e0e4dc","1",1,"1386822178155470849","list",4,NA,3,0.00111111111111111,0.0666666666666667,NA,NA,"no"
"139",139,"p04","05/01",3,1619925760791022,"dad92316e8a7f99e68581ed055e0e4dc","1",1,"1386823354670276610","list",2,NA,3,0.000555555555555556,0.0333333333333333,NA,NA,"no"
"140",140,"p04","05/01",3,1619899390778045,"dad92316e8a7f99e68581ed055e0e4dc","1",1,"1386825824582656003","list",8,NA,3,0.00222222222222222,0.133333333333333,NA,NA,"no"
"141",141,"p04","05/01",3,1619899597459114,"dad92316e8a7f99e68581ed055e0e4dc","1",1,"1386825824582656003","list",17,NA,3,0.00472222222222222,0.283333333333333,NA,NA,"no"
"142",142,"p04","05/01",3,1.6199e+15,"dad92316e8a7f99e68581ed055e0e4dc","1",1,"1386825824582656003","list",10,NA,3,0.00277777777777778,0.166666666666667,NA,NA,"no"
"143",143,"p04","05/01",3,1.61988e+15,"dad92316e8a7f99e68581ed055e0e4dc","1",1,"1386826810189619246","list",10,10,3,0.00277777777777778,0.166666666666667,0.00277777777777778,0.166666666666667,"yes"
"144",144,"p04","05/01",3,1.6199e+15,"dad92316e8a7f99e68581ed055e0e4dc","1",1,"1386825824582656003","list",2,NA,3,0.000555555555555556,0.0333333333333333,NA,NA,"no"
"145",145,"p04","05/01",3,1619899543811104,"dad92316e8a7f99e68581ed055e0e4dc","1",1,"1386823354670276610","list",4,NA,3,0.00111111111111111,0.0666666666666667,NA,NA,"no"
"146",146,"p04","05/01",3,1619899580027113,"dad92316e8a7f99e68581ed055e0e4dc","1",1,"1386823965302300672","list",3,NA,3,0.000833333333333333,0.05,NA,NA,"no"
"147",147,"p04","05/01",3,1619899417546061,"dad92316e8a7f99e68581ed055e0e4dc","1",1,"1386823965302300672","list",1,1,3,0.000277777777777778,0.0166666666666667,0.000277777777777778,0.0166666666666667,"yes"
"148",148,"p04","05/01",3,1619899482454069,"dad92316e8a7f99e68581ed055e0e4dc","1",1,"1386822178155470849","list",26,NA,3,0.00722222222222222,0.433333333333333,NA,NA,"no"
"149",149,"p04","05/01",3,1619899619763129,"dad92316e8a7f99e68581ed055e0e4dc","1",1,"1386825824582656003","list",11,0,3,0.00305555555555556,0.183333333333333,0,0,"yes"
"150",150,"p04","05/01",3,1619910358170013,"dad92316e8a7f99e68581ed055e0e4dc","1",1,"1386822178155470849","list",5,NA,3,0.00138888888888889,0.0833333333333333,NA,NA,"no"
"151",151,"p04","05/01",3,1619882089467004,"dad92316e8a7f99e68581ed055e0e4dc","1",1,"1386826810189619246","list",2,NA,3,0.000555555555555556,0.0333333333333333,NA,NA,"no"
"152",152,"p04","05/01",3,1619907452186005,"dad92316e8a7f99e68581ed055e0e4dc","1",1,"1386823965302300672","list",0,NA,3,0,0,NA,NA,"no"
"153",153,"p04","05/01",3,1.6199e+15,"dad92316e8a7f99e68581ed055e0e4dc","1",1,"1386823354670276610","list",2,NA,3,0.000555555555555556,0.0333333333333333,NA,NA,"no"
"154",154,"p04","05/01",3,1619899455997068,"dad92316e8a7f99e68581ed055e0e4dc","1",1,"1386826810189619246","list",9,NA,3,0.0025,0.15,NA,NA,"no"
"155",155,"p04","05/01",3,1619882090286005,"dad92316e8a7f99e68581ed055e0e4dc","1",1,"1386822178155470849","list",0,NA,3,0,0,NA,NA,"no"
"156",156,"p04","05/01",3,1.61988e+15,"dad92316e8a7f99e68581ed055e0e4dc","1",1,"1386826810189619246","list",8,NA,3,0.00222222222222222,0.133333333333333,NA,NA,"no"
"157",157,"p04","05/01",3,1619910350249006,"dad92316e8a7f99e68581ed055e0e4dc","1",1,"1386822178155470849","list",3,NA,3,0.000833333333333333,0.05,NA,NA,"no"
"158",158,"p04","05/02",3,1620003930706031,"dad92316e8a7f99e68581ed055e0e4dc","1",1,"1386822178155470849","list",1,NA,3,0.000277777777777778,0.0166666666666667,NA,NA,"no"
"159",159,"p04","05/02",3,1620003875452003,"dad92316e8a7f99e68581ed055e0e4dc","1",1,"1386826810189619246","list",1,NA,3,0.000277777777777778,0.0166666666666667,NA,NA,"no"
"160",160,"p04","05/02",3,1619988732676027,"dad92316e8a7f99e68581ed055e0e4dc","1",1,"1386823354670276610","list",1,NA,3,0.000277777777777778,0.0166666666666667,NA,NA,"no"
"161",161,"p04","05/02",3,1620003872007001,"dad92316e8a7f99e68581ed055e0e4dc","1",1,"1386825824582656003","list",1,NA,3,0.000277777777777778,0.0166666666666667,NA,NA,"no"
"162",162,"p04","05/02",3,1619988721345022,"dad92316e8a7f99e68581ed055e0e4dc","1",1,"1386823354670276610","list",2,NA,3,0.000555555555555556,0.0333333333333333,NA,NA,"no"
"163",163,"p04","05/02",3,1619988698861004,"dad92316e8a7f99e68581ed055e0e4dc","1",1,"1386823354670276610","list",3,NA,3,0.000833333333333333,0.05,NA,NA,"no"
"164",164,"p04","05/02",3,1619988735495031,"dad92316e8a7f99e68581ed055e0e4dc","1",1,"1386823354670276610","list",2,NA,3,0.000555555555555556,0.0333333333333333,NA,NA,"no"
"165",165,"p04","05/02",3,1620003935540036,"dad92316e8a7f99e68581ed055e0e4dc","1",1,"1386822178155470849","list",0,NA,3,0,0,NA,NA,"no"
"166",166,"p04","05/02",3,1620003923275025,"dad92316e8a7f99e68581ed055e0e4dc","1",1,"1386826810189619246","list",2,NA,3,0.000555555555555556,0.0333333333333333,NA,NA,"no"
"167",167,"p04","05/02",3,1619988713568013,"dad92316e8a7f99e68581ed055e0e4dc","1",1,"1386823354670276610","list",5,NA,3,0.00138888888888889,0.0833333333333333,NA,NA,"no"
"168",168,"p04","05/02",3,1620003893760008,"dad92316e8a7f99e68581ed055e0e4dc","1",1,"1386826810189619246","list",12,NA,3,0.00333333333333333,0.2,NA,NA,"no"
"169",169,"p04","05/02",3,1620003896986013,"dad92316e8a7f99e68581ed055e0e4dc","1",1,"1386826810189619246","list",0,NA,3,0,0,NA,NA,"no"
"170",170,"p04","05/02",3,1620003874442002,"dad92316e8a7f99e68581ed055e0e4dc","1",1,"1386823965302300672","list",2,NA,3,0.000555555555555556,0.0333333333333333,NA,NA,"no"
"171",171,"p04","05/02",3,1620003961515047,"dad92316e8a7f99e68581ed055e0e4dc","1",1,"1386822178155470849","list",0,NA,3,0,0,NA,NA,"no"
"172",172,"p04","05/02",3,1619989461138001,"dad92316e8a7f99e68581ed055e0e4dc","1",1,"1386823354670276610","list",4,NA,3,0.00111111111111111,0.0666666666666667,NA,NA,"no"
"173",173,"p04","05/02",3,1620003960980046,"dad92316e8a7f99e68581ed055e0e4dc","1",1,"1386823354670276610","list",13,2,3,0.00361111111111111,0.216666666666667,0.000555555555555556,0.0333333333333333,"yes"
"174",174,"p04","05/02",3,1620003938110041,"dad92316e8a7f99e68581ed055e0e4dc","1",1,"1386822178155470849","list",0,NA,3,0,0,NA,NA,"no"
"175",175,"p04","05/02",3,1620003926060027,"dad92316e8a7f99e68581ed055e0e4dc","1",1,"1386822178155470849","list",2,NA,3,0.000555555555555556,0.0333333333333333,NA,NA,"no"
"176",176,"p04","05/02",3,1620003947131045,"dad92316e8a7f99e68581ed055e0e4dc","1",1,"1386822178155470849","list",7,NA,3,0.00194444444444444,0.116666666666667,NA,NA,"no"
"177",177,"p04","05/02",3,1620004043038074,"dad92316e8a7f99e68581ed055e0e4dc","1",1,"1386825824582656003","list",14,NA,3,0.00388888888888889,0.233333333333333,NA,NA,"no"
"178",178,"p04","05/02",3,1.62e+15,"dad92316e8a7f99e68581ed055e0e4dc","1",1,"1386826810189619246","list",0,NA,3,0,0,NA,NA,"no"
"179",179,"p04","05/02",3,1619988741476035,"dad92316e8a7f99e68581ed055e0e4dc","1",1,"1386823354670276610","list",5,NA,3,0.00138888888888889,0.0833333333333333,NA,NA,"no"
"180",180,"p04","05/02",3,1620004026002068,"dad92316e8a7f99e68581ed055e0e4dc","1",1,"1386825824582656003","list",14,NA,3,0.00388888888888889,0.233333333333333,NA,NA,"no"
"181",181,"p04","05/02",3,1620003963181049,"dad92316e8a7f99e68581ed055e0e4dc","1",1,"1386822178155470849","list",1,NA,3,0.000277777777777778,0.0166666666666667,NA,NA,"no"
"182",182,"p04","05/02",3,1620004073919084,"dad92316e8a7f99e68581ed055e0e4dc","1",1,"1386825824582656003","list",15,2,3,0.00416666666666667,0.25,0.000555555555555556,0.0333333333333333,"yes"
"183",183,"p04","05/02",3,1620004005525062,"dad92316e8a7f99e68581ed055e0e4dc","1",1,"1386825824582656003","list",19,NA,3,0.00527777777777778,0.316666666666667,NA,NA,"no"
"184",184,"p04","05/02",3,1620003973552052,"dad92316e8a7f99e68581ed055e0e4dc","1",1,"1386825824582656003","list",8,NA,3,0.00222222222222222,0.133333333333333,NA,NA,"no"
"185",185,"p04","05/02",3,1620003962139048,"dad92316e8a7f99e68581ed055e0e4dc","1",1,"1386823354670276610","list",0,0,3,0,0,0,0,"yes"
"186",186,"p04","05/02",3,1620003964862051,"dad92316e8a7f99e68581ed055e0e4dc","1",1,"1386823965302300672","list",0,NA,3,0,0,NA,NA,"no"
"187",187,"p04","05/02",3,1620004053236079,"dad92316e8a7f99e68581ed055e0e4dc","1",1,"1386825824582656003","list",2,NA,3,0.000555555555555556,0.0333333333333333,NA,NA,"no"
"188",188,"p04","05/02",3,1.62e+15,"dad92316e8a7f99e68581ed055e0e4dc","1",1,"1386825824582656003","list",8,NA,3,0.00222222222222222,0.133333333333333,NA,NA,"no"
"189",189,"p04","05/04",2,1.62018e+15,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386825824582656003","list",6,NA,3,0.00166666666666667,0.1,NA,NA,"no"
"190",190,"p04","05/04",2,1620152761748005,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386823965302300672","list",0,NA,3,0,0,NA,NA,"no"
"191",191,"p04","05/04",2,1620152761271004,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386826810189619246","list",4,NA,3,0.00111111111111111,0.0666666666666667,NA,NA,"no"
"192",192,"p04","05/04",2,1620178506237024,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386823354670276610","list",4,1,3,0.00111111111111111,0.0666666666666667,0.000277777777777778,0.0166666666666667,"yes"
"193",193,"p04","05/04",2,1620178421912001,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386823965302300672","list",0,0,3,0,0,0,0,"yes"
"194",194,"p04","05/04",2,1620179207741052,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386825824582656003","list",15,NA,3,0.00416666666666667,0.25,NA,NA,"no"
"195",195,"p04","05/04",2,1620178543911035,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386823354670276610","list",14,NA,3,0.00388888888888889,0.233333333333333,NA,NA,"no"
"196",196,"p04","05/04",2,1620178498048019,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386823354670276610","list",10,NA,3,0.00277777777777778,0.166666666666667,NA,NA,"no"
"197",197,"p04","05/04",2,1620178528930033,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386823354670276610","list",2,NA,3,0.000555555555555556,0.0333333333333333,NA,NA,"no"
"198",198,"p04","05/04",2,1620178487281018,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386822178155470849","list",7,NA,3,0.00194444444444444,0.116666666666667,NA,NA,"no"
"199",199,"p04","05/04",2,1620178545996037,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386826810189619246","list",0,NA,3,0,0,NA,NA,"no"
"200",200,"p04","05/04",2,1620178764945044,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386823965302300672","list",9,NA,3,0.0025,0.15,NA,NA,"no"
"201",201,"p04","05/04",2,1.62018e+15,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386823965302300672","list",8,NA,3,0.00222222222222222,0.133333333333333,NA,NA,"no"
"202",202,"p04","05/04",2,1620178529449034,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386822178155470849","list",0,NA,3,0,0,NA,NA,"no"
"203",203,"p04","05/04",2,1620179227576003,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386825824582656003","list",16,NA,3,0.00444444444444444,0.266666666666667,NA,NA,"no"
"204",204,"p04","05/04",2,1620178450745002,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386826810189619246","list",28,NA,3,0.00777777777777778,0.466666666666667,NA,NA,"no"
"205",205,"p04","05/04",2,1620178473028008,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386822178155470849","list",6,NA,3,0.00166666666666667,0.1,NA,NA,"no"
"206",206,"p04","05/04",2,1620152762224006,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386825824582656003","list",0,NA,3,0,0,NA,NA,"no"
"207",207,"p04","05/04",2,1620178549876039,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386823965302300672","list",3,NA,3,0.000833333333333333,0.05,NA,NA,"no"
"208",208,"p04","05/04",2,1620178525918029,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386823354670276610","list",18,NA,3,0.005,0.3,NA,NA,"no"
"209",209,"p04","05/04",2,1620178466323007,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386826810189619246","list",13,NA,3,0.00361111111111111,0.216666666666667,NA,NA,"no"
"210",210,"p04","05/04",2,1620178545310036,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386822178155470849","list",1,NA,3,0.000277777777777778,0.0166666666666667,NA,NA,"no"
"211",211,"p04","05/04",2,1620178478306013,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386822178155470849","list",3,NA,3,0.000833333333333333,0.05,NA,NA,"no"
"212",212,"p04","05/04",2,1620179413271009,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386825824582656003","list",2,NA,3,0.000555555555555556,0.0333333333333333,NA,NA,"no"
"213",213,"p04","05/05",2,1620250605897057,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386822178155470849","list",1,NA,2,0.000277777777777778,0.0166666666666667,NA,NA,"no"
"214",214,"p04","05/05",2,1.62025e+15,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386823354670276610","list",2,NA,2,0.000555555555555556,0.0333333333333333,NA,NA,"no"
"215",215,"p04","05/05",2,1620225158502008,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386825824582656003","list",0,NA,2,0,0,NA,NA,"no"
"216",216,"p04","05/05",2,1620250587326045,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386823354670276610","list",8,4,2,0.00222222222222222,0.133333333333333,0.00111111111111111,0.0666666666666667,"yes"
"217",217,"p04","05/05",2,1620250570322034,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386823354670276610","list",9,NA,2,0.0025,0.15,NA,NA,"no"
"218",218,"p04","05/05",2,1620250614679061,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386822178155470849","list",4,NA,2,0.00111111111111111,0.0666666666666667,NA,NA,"no"
"219",219,"p04","05/05",2,1620250597558049,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386823354670276610","list",9,NA,2,0.0025,0.15,NA,NA,"no"
"220",220,"p04","05/05",2,1620250604553055,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386823354670276610","list",4,NA,2,0.00111111111111111,0.0666666666666667,NA,NA,"no"
"221",221,"p04","05/07",2,1620439972924005,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386826810189619246","list",8,NA,3,0.00222222222222222,0.133333333333333,NA,NA,"no"
"222",222,"p04","05/07",2,1620391927441054,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386826810189619246","list",0,NA,3,0,0,NA,NA,"no"
"223",223,"p04","05/07",2,1620439991565012,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386822178155470849","list",6,NA,3,0.00166666666666667,0.1,NA,NA,"no"
"224",224,"p04","05/07",2,1620391832338011,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386826810189619246","list",5,NA,3,0.00138888888888889,0.0833333333333333,NA,NA,"no"
"225",225,"p04","05/07",2,1.62044e+15,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386826810189619246","list",2,NA,3,0.000555555555555556,0.0333333333333333,NA,NA,"no"
"226",226,"p04","05/07",2,1620391832946012,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386822178155470849","list",0,NA,3,0,0,NA,NA,"no"
"227",227,"p04","05/07",2,1.62044e+15,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386822178155470849","list",0,NA,3,0,0,NA,NA,"no"
"228",228,"p04","05/07",2,1620391871321032,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386822178155470849","list",0,NA,3,0,0,NA,NA,"no"
"229",229,"p04","05/07",2,1620391817468005,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386826810189619246","list",5,NA,3,0.00138888888888889,0.0833333333333333,NA,NA,"no"
"230",230,"p04","05/07",2,1620444053679004,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386825824582656003","list",6,NA,3,0.00166666666666667,0.1,NA,NA,"no"
"231",231,"p04","05/07",2,1620444099229021,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386822178155470849","list",2,NA,3,0.000555555555555556,0.0333333333333333,NA,NA,"no"
"232",232,"p04","05/07",2,1620439979115008,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386823965302300672","list",0,NA,3,0,0,NA,NA,"no"
"233",233,"p04","05/07",2,1620409066108004,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386823354670276610","list",3,NA,3,0.000833333333333333,0.05,NA,NA,"no"
"234",234,"p04","05/07",2,1620391870855031,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386823354670276610","list",1,NA,3,0.000277777777777778,0.0166666666666667,NA,NA,"no"
"235",235,"p04","05/07",2,1620391895195045,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386823354670276610","list",9,NA,3,0.0025,0.15,NA,NA,"no"
"236",236,"p04","05/07",2,1620439964355004,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386822178155470849","list",38,NA,3,0.0105555555555556,0.633333333333333,NA,NA,"no"
"237",237,"p04","05/07",2,1620444060825008,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386825824582656003","list",1,NA,3,0.000277777777777778,0.0166666666666667,NA,NA,"no"
"238",238,"p04","05/07",2,1620391928987056,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386825824582656003","list",0,NA,3,0,0,NA,NA,"no"
"239",239,"p04","05/07",2,1620444095185016,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386822178155470849","list",1,NA,3,0.000277777777777778,0.0166666666666667,NA,NA,"no"
"240",240,"p04","05/07",2,1620391928118055,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386823965302300672","list",0,0,3,0,0,0,0,"yes"
"241",241,"p04","05/07",2,1620391926447052,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386823354670276610","list",10,0,3,0.00277777777777778,0.166666666666667,0,0,"yes"
"242",242,"p04","05/07",2,1620391811792004,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386822178155470849","list",3,NA,3,0.000833333333333333,0.05,NA,NA,"no"
"243",243,"p04","05/07",2,1620444106733022,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386823354670276610","list",7,7,3,0.00194444444444444,0.116666666666667,0.00194444444444444,0.116666666666667,"yes"
"244",244,"p04","05/07",2,1620444061958009,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386823965302300672","list",1,1,3,0.000277777777777778,0.0166666666666667,0.000277777777777778,0.0166666666666667,"yes"
"245",245,"p04","05/07",2,1620440003880019,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386826810189619246","list",1,NA,3,0.000277777777777778,0.0166666666666667,NA,NA,"no"
"246",246,"p04","05/07",2,1620391926924053,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386822178155470849","list",0,NA,3,0,0,NA,NA,"no"
"247",247,"p04","05/07",2,1620439985444011,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386823354670276610","list",5,1,3,0.00138888888888889,0.0833333333333333,0.000277777777777778,0.0166666666666667,"yes"
"248",248,"p04","05/07",2,1620444093709015,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386826810189619246","list",19,1,3,0.00527777777777778,0.316666666666667,0.000277777777777778,0.0166666666666667,"yes"
"249",249,"p04","05/07",2,1620391936353065,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386822178155470849","list",0,NA,3,0,0,NA,NA,"no"
"250",250,"p04","05/07",2,1620439979683009,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386826810189619246","list",0,NA,3,0,0,NA,NA,"no"
"251",251,"p04","05/07",2,1620391935885064,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386826810189619246","list",0,NA,3,0,0,NA,NA,"no"
"252",252,"p04","05/07",2,1.62039e+15,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386823354670276610","list",3,NA,3,0.000833333333333333,0.05,NA,NA,"no"
"253",253,"p04","05/07",2,1.62041e+15,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386823354670276610","list",6,NA,3,0.00166666666666667,0.1,NA,NA,"no"
"254",254,"p04","05/07",2,1620391935103062,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386825824582656003","list",0,NA,3,0,0,NA,NA,"no"
"255",255,"p04","05/07",2,1620444111050023,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386822178155470849","list",4,NA,3,0.00111111111111111,0.0666666666666667,NA,NA,"no"
"256",256,"p04","05/07",2,1620439974894006,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386823965302300672","list",1,NA,3,0.000277777777777778,0.0166666666666667,NA,NA,"no"
"257",257,"p04","05/07",2,1620439978631007,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386825824582656003","list",3,NA,3,0.000833333333333333,0.05,NA,NA,"no"
"258",258,"p04","05/07",2,1620391940606066,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386823354670276610","list",4,NA,3,0.00111111111111111,0.0666666666666667,NA,NA,"no"
"259",259,"p04","05/07",2,1620440022659023,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386826810189619246","list",16,NA,3,0.00444444444444444,0.266666666666667,NA,NA,"no"
"260",260,"p04","05/07",2,1620391862211026,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386823354670276610","list",9,NA,3,0.0025,0.15,NA,NA,"no"
"261",261,"p04","05/07",2,1620440002148017,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386822178155470849","list",8,NA,3,0.00222222222222222,0.133333333333333,NA,NA,"no"
"262",262,"p04","05/07",2,1620439925414003,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386823354670276610","list",8,NA,3,0.00222222222222222,0.133333333333333,NA,NA,"no"
"263",263,"p04","05/07",2,1620391876324033,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386823354670276610","list",5,NA,3,0.00138888888888889,0.0833333333333333,NA,NA,"no"
"264",264,"p04","05/07",2,1620391843529013,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386823354670276610","list",10,NA,3,0.00277777777777778,0.166666666666667,NA,NA,"no"
"265",265,"p04","05/07",2,1620391935457063,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386823965302300672","list",0,0,3,0,0,0,0,"yes"
"266",266,"p04","05/07",2,1620391882384039,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386823354670276610","list",3,NA,3,0.000833333333333333,0.05,NA,NA,"no"
"267",267,"p04","05/07",2,1620440038019029,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386826810189619246","list",6,NA,3,0.00166666666666667,0.1,NA,NA,"no"
"268",268,"p04","05/08",2,1620516176963016,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386823354670276610","list",14,NA,2,0.00388888888888889,0.233333333333333,NA,NA,"no"
"269",269,"p04","05/08",2,1620537860697022,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386826810189619246","list",3,NA,2,0.000833333333333333,0.05,NA,NA,"no"
"270",270,"p04","05/08",2,1620483647132037,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386826810189619246","list",8,NA,2,0.00222222222222222,0.133333333333333,NA,NA,"no"
"271",271,"p04","05/08",2,1.62052e+15,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386823354670276610","list",1,NA,2,0.000277777777777778,0.0166666666666667,NA,NA,"no"
"272",272,"p04","05/08",2,1620537821064006,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386822178155470849","list",1,NA,2,0.000277777777777778,0.0166666666666667,NA,NA,"no"
"273",273,"p04","05/08",2,1620483514106026,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386826810189619246","list",12,NA,2,0.00333333333333333,0.2,NA,NA,"no"
"274",274,"p04","05/08",2,1620483461995011,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386826810189619246","list",4,NA,2,0.00111111111111111,0.0666666666666667,NA,NA,"no"
"275",275,"p04","05/08",2,1620483519779031,"dad92316e8a7f99e68581ed055e0e4dc","1",0,"1386826810189619246","list",4,NA,2,0.00111111111111111,0.0666666666666667,NA,NA,"no"
